epoch,accuracy,loss,val_accuracy,val_loss
44,0.8775949478149414,0.23456008732318878,0.8867654204368591,0.21759098768234253
45,0.8807498216629028,0.21551576256752014,0.8862663507461548,0.2144743651151657
46,0.8687647581100464,0.24551931023597717,0.8869825005531311,0.21684718132019043
47,0.8662320375442505,0.2516879737377167,0.8813327550888062,0.2194337695837021
48,0.874923050403595,0.23810133337974548,0.886793851852417,0.22283047437667847
49,0.8590911030769348,0.2633979916572571,0.8862406015396118,0.22133131325244904
50,0.8727331161499023,0.23892900347709656,0.8861919641494751,0.22018590569496155
51,0.8791034817695618,0.22094805538654327,0.8868851065635681,0.21596616506576538
52,0.8792393803596497,0.2267351597547531,0.8869230151176453,0.21376921236515045
53,0.8906916379928589,0.1978435218334198,0.8869926333427429,0.21376203000545502
54,0.86677086353302,0.2507571578025818,0.8834055662155151,0.22867196798324585
55,0.8784297108650208,0.22446909546852112,0.8841860294342041,0.21876640617847443
56,0.8827484846115112,0.21675030887126923,0.8838803768157959,0.22649621963500977
57,0.871013343334198,0.23296217620372772,0.8761043548583984,0.2210060954093933
58,0.8668630719184875,0.2612922787666321,0.8842976093292236,0.2331685572862625
59,0.8907656669616699,0.20829704403877258,0.8758886456489563,0.22785994410514832
60,0.8702210187911987,0.23554106056690216,0.8866660594940186,0.21522460877895355
61,0.8678591847419739,0.25312691926956177,0.8851720690727234,0.22470229864120483
62,0.8799651861190796,0.21753612160682678,0.881885290145874,0.2151179015636444
63,0.8808178901672363,0.22307810187339783,0.8800275325775146,0.23451535403728485
64,0.8723780512809753,0.23447999358177185,0.8825386166572571,0.21629226207733154
65,0.8763490915298462,0.22782710194587708,0.8800221085548401,0.23460397124290466
66,0.8776626586914062,0.21939074993133545,0.8817588090896606,0.21648068726062775
67,0.8749644160270691,0.23445947468280792,0.8787500262260437,0.23682793974876404
68,0.8749133944511414,0.22095486521720886,0.8861668705940247,0.21593248844146729
69,0.8747901916503906,0.22804319858551025,0.8808803558349609,0.23330967128276825
70,0.8753121495246887,0.22697778046131134,0.8650680184364319,0.23572443425655365
71,0.8847549557685852,0.21406909823417664,0.8742519617080688,0.26130813360214233
72,0.8611181378364563,0.2565658986568451,0.8841041922569275,0.21810169517993927
73,0.8700858950614929,0.24105790257453918,0.8854581117630005,0.22312603890895844
74,0.8706703186035156,0.23952338099479675,0.8869290947914124,0.21922741830348969
75,0.8896690607070923,0.20614559948444366,0.887157678604126,0.21399329602718353
76,0.877731204032898,0.21438947319984436,0.8869236707687378,0.21760539710521698
77,0.8829252123832703,0.20493201911449432,0.8859301805496216,0.22032468020915985
78,0.8811100125312805,0.20822295546531677,0.8849184513092041,0.21228593587875366
79,0.880908191204071,0.22310271859169006,0.8818365931510925,0.23809699714183807
80,0.8800145387649536,0.21514026820659637,0.8766379952430725,0.22205156087875366
81,0.8797151446342468,0.22269558906555176,0.8871597051620483,0.21516327559947968
82,0.8674609065055847,0.24557241797447205,0.8873016834259033,0.21738304197788239
83,0.8809438943862915,0.21108591556549072,0.8865611553192139,0.22364141047000885
84,0.8851340413093567,0.2068146914243698,0.8858550786972046,0.21304625272750854
85,0.8818310499191284,0.21802635490894318,0.8828510046005249,0.2277836948633194
86,0.869236946105957,1.8270206451416016,0.7291837930679321,0.6281154751777649
87,0.6999672651290894,0.7554330825805664,0.507017195224762,48.03020095825195
88,0.6378883719444275,19.299711227416992,0.8791044354438782,0.5925995707511902
89,0.7824117541313171,0.5576704144477844,0.5352164506912231,0.6652542948722839
90,0.49765530228614807,0.835873007774353,0.4556739330291748,0.7733736038208008
91,0.6300991177558899,0.7682434320449829,0.876025915145874,0.5352178812026978
92,0.8255219459533691,0.5180880427360535,0.7590183019638062,0.46330857276916504
93,0.7955470085144043,0.7009628415107727,0.8585330247879028,0.31685152649879456
94,0.8312331438064575,0.33795809745788574,0.8783875703811646,0.2796345055103302
95,0.7880809307098389,2.501549243927002,0.7018529176712036,0.5159211754798889
96,0.7199750542640686,0.49544915556907654,0.5251390933990479,6.581153392791748
97,0.6956562995910645,3.422808885574341,0.5730068683624268,0.5530064702033997
98,0.5746976137161255,3.1548614501953125,0.7796410918235779,0.5905463099479675
99,0.7176263928413391,3.2988243103027344,0.5171480178833008,0.6601147055625916
0,0.5388785600662231,0.6932319402694702,0.45645570755004883,0.6906116008758545
1,0.4750538468360901,0.772014319896698,0.4552931785583496,0.679145336151123
2,0.6888530850410461,0.6806280016899109,0.8385709524154663,0.6789395809173584
3,0.8440184593200684,0.6691405773162842,0.6692212820053101,0.6509662866592407
4,0.6386467218399048,1.6450392007827759,0.45393452048301697,0.6596664190292358
5,0.4228035509586334,0.6717418432235718,0.4531155228614807,0.6534543633460999
6,0.4382127821445465,0.6589233875274658,0.45311689376831055,0.6461640000343323
7,0.44822201132774353,0.6360955238342285,0.45316219329833984,0.6299494504928589
8,0.4946833550930023,0.6241704821586609,0.45632046461105347,0.6074426770210266
9,0.5159167051315308,0.5840035676956177,0.5584781169891357,0.5557425618171692
10,0.7496081590652466,0.5153886079788208,0.8731422424316406,0.4542730450630188
11,0.8357387781143188,0.4443669319152832,0.8634631633758545,0.3265881836414337
12,0.8615373373031616,0.34791427850723267,0.8791382312774658,0.23292334377765656
13,0.8674319982528687,0.2679552435874939,0.8688640594482422,0.2723352909088135
14,0.8880945444107056,0.22968634963035583,0.8547288775444031,0.26778924465179443
15,0.8728691339492798,0.2495853453874588,0.8728081583976746,0.23134128749370575
16,0.8144100904464722,0.857303261756897,0.8242106437683105,0.3392530083656311
17,0.8333970904350281,0.36850205063819885,0.8249071836471558,0.3631669580936432
18,0.8349987864494324,0.3227907717227936,0.8699568510055542,0.2726149260997772
19,0.8402446508407593,0.301540344953537,0.857071578502655,0.2738504111766815
20,0.8737654685974121,0.2760241627693176,0.8637661933898926,0.245803564786911
21,0.8445528745651245,0.2778247892856598,0.8557778000831604,0.2637607455253601
22,0.8734410405158997,0.25898632407188416,0.8759143352508545,0.23534639179706573
23,0.8757877349853516,0.22766879200935364,0.8803284764289856,0.22376100718975067
24,0.8776265978813171,0.2302558720111847,0.8813896179199219,0.2234477400779724
25,0.8451167941093445,0.26499468088150024,0.8814389705657959,0.2232392579317093
26,0.8611195683479309,0.27013617753982544,0.8809330463409424,0.23513729870319366
27,0.8684127926826477,0.26435574889183044,0.8794764280319214,0.24186429381370544
28,0.8759419322013855,0.23354372382164001,0.8828362226486206,0.22182509303092957
29,0.8789709210395813,0.22965507209300995,0.881912350654602,0.22563938796520233
30,0.8817983865737915,0.2159452885389328,0.8829119205474854,0.22190260887145996
31,0.8879737854003906,0.2054179161787033,0.8776341676712036,0.2358544021844864
32,0.8731914758682251,0.2438553273677826,0.870219349861145,0.24096225202083588
33,0.8685333132743835,0.25571388006210327,0.8676168918609619,0.2790583074092865
34,0.8635276556015015,0.26587843894958496,0.8664077520370483,0.24988071620464325
35,0.8680885434150696,0.2583457827568054,0.872837245464325,0.2503245174884796
36,0.8710013628005981,0.23703813552856445,0.8677353262901306,0.24618737399578094
37,0.8715894818305969,0.25622886419296265,0.8651498556137085,0.28448209166526794
38,0.855728030204773,0.27227360010147095,0.8705527186393738,0.24492615461349487
39,0.8653955459594727,0.2583911418914795,0.869407057762146,0.2606953978538513
40,0.875573992729187,0.24123473465442657,0.8803318738937378,0.22721150517463684
41,0.8823542594909668,0.22011549770832062,0.8633299469947815,0.2748620808124542
42,0.8734989166259766,0.2348061501979828,0.8778005242347717,0.23119531571865082
43,0.880657970905304,0.22150063514709473,0.8815133571624756,0.22541368007659912
44,0.8753280639648438,0.24057383835315704,0.8836037516593933,0.22104796767234802
45,0.8837596774101257,0.21774816513061523,0.8837836384773254,0.22040551900863647
46,0.871129035949707,0.24301552772521973,0.8827090263366699,0.2194165736436844
47,0.8682956695556641,0.25092989206314087,0.882767915725708,0.22494570910930634
48,0.8771557807922363,0.240208238363266,0.8821491003036499,0.22569960355758667
49,0.866428554058075,0.25450897216796875,0.8840352296829224,0.23148958384990692
50,0.8770462870597839,0.23186106979846954,0.8796508312225342,0.2222398817539215
51,0.8814941644668579,0.22135409712791443,0.8838289976119995,0.22267697751522064
52,0.8858290910720825,0.22473053634166718,0.8858706951141357,0.21580764651298523
53,0.8963519334793091,0.19421181082725525,0.8836497068405151,0.21732886135578156
54,0.8714866638183594,0.25026193261146545,0.8837220668792725,0.22928234934806824
55,0.8811504244804382,0.2232670783996582,0.8848738074302673,0.21752388775348663
56,0.8849344253540039,0.2184865027666092,0.8859539031982422,0.21781329810619354
57,0.8728423118591309,0.23761257529258728,0.873401939868927,0.23145826160907745
58,0.8686750531196594,0.2587032914161682,0.8795859217643738,0.244704931974411
59,0.8933825492858887,0.2066013365983963,0.8766745328903198,0.22923561930656433
60,0.8795998692512512,0.22582495212554932,0.8824202418327332,0.23989462852478027
61,0.8710886240005493,0.25250253081321716,0.8850300312042236,0.2183196097612381
62,0.8810828924179077,0.21661338210105896,0.882155179977417,0.21933773159980774
63,0.8837599754333496,0.2259143590927124,0.8826109170913696,0.23389069736003876
64,0.8794280886650085,0.23077456653118134,0.8825812339782715,0.21902970969676971
65,0.8796036839485168,0.22618094086647034,0.886199414730072,0.2164793312549591
66,0.8809177279472351,0.21802747249603271,0.8875668048858643,0.2139376848936081
67,0.8760309219360352,0.2309662401676178,0.8856379985809326,0.2166914939880371
68,0.8796222805976868,0.21763348579406738,0.8761192560195923,0.23361316323280334
69,0.8747093081474304,0.22413496673107147,0.884792685508728,0.2177528291940689
70,0.88421231508255,0.2214152067899704,0.8824142217636108,0.22001102566719055
71,0.8932965397834778,0.20065006613731384,0.883341372013092,0.2343945950269699
72,0.8666130900382996,0.24677643179893494,0.8865090608596802,0.22767053544521332
73,0.8788740038871765,0.23615732789039612,0.8864408135414124,0.22097697854042053
74,0.8805654644966125,0.24656014144420624,0.8469833135604858,0.29515814781188965
75,0.8857801556587219,0.21359288692474365,0.8599917888641357,0.30621927976608276
76,0.8746759295463562,0.23538658022880554,0.8795987963676453,0.22782111167907715
77,0.8863250613212585,0.2020152509212494,0.8830843567848206,0.2204664796590805
78,0.8818846940994263,0.2135181874036789,0.8843957185745239,0.2133813351392746
79,0.8821479678153992,0.22499339282512665,0.8789759278297424,0.24410293996334076
80,0.8812817335128784,0.2170737236738205,0.8839161396026611,0.21547895669937134
81,0.8779177665710449,0.2328643798828125,0.8852180242538452,0.21465760469436646
82,0.8684743642807007,0.25159338116645813,0.885134220123291,0.2432008534669876
83,0.8816612958908081,0.2144867479801178,0.8852160573005676,0.2190336138010025
84,0.8882303237915039,0.20640969276428223,0.8836260437965393,0.22141610085964203
85,0.884660542011261,0.2108442783355713,0.8875519037246704,0.21672649681568146
86,0.8865206837654114,0.2216726839542389,0.885911226272583,0.22077472507953644
87,0.8765602111816406,0.23520174622535706,0.8821957111358643,0.22312165796756744
88,0.8827692270278931,0.22882132232189178,0.8861790895462036,0.21815934777259827
89,0.8824905157089233,0.22650916874408722,0.8821876049041748,0.21845082938671112
90,0.8731057047843933,0.2416042536497116,0.8858179450035095,0.22281424701213837
91,0.8814479112625122,0.2149735689163208,0.8780770897865295,0.229273721575737
92,0.8900982141494751,0.20389112830162048,0.8842631578445435,0.22313223779201508
93,0.8828575015068054,0.2161431759595871,0.8813815116882324,0.21574461460113525
94,0.8839445114135742,0.214315265417099,0.8860925436019897,0.21460482478141785
95,0.8671396374702454,0.25861191749572754,0.8803569078445435,0.23751598596572876
96,0.8806406259536743,0.23287272453308105,0.8741567134857178,0.23058652877807617
97,0.8775293231010437,0.2373400181531906,0.8638046979904175,0.28553348779678345
98,0.8685809373855591,0.2524874806404114,0.867178738117218,0.2487490475177765
99,0.8777074813842773,0.238438218832016,0.869265079498291,0.2541394531726837
0,0.5281311869621277,0.6967718005180359,0.5076758861541748,0.6938376426696777
1,0.491894006729126,0.6927437782287598,0.5363445281982422,0.6886278986930847
2,0.7750562429428101,0.6851803064346313,0.8581618070602417,0.6822375655174255
3,0.8009268045425415,0.6783616542816162,0.7132903337478638,0.6758800148963928
4,0.7273772954940796,0.6706174612045288,0.6516823768615723,0.6704272031784058
5,0.651413083076477,0.669967532157898,0.679611086845398,0.6637786030769348
6,0.7022346258163452,0.662603497505188,0.7140227556228638,0.6558417081832886
7,0.7480002641677856,0.6505674719810486,0.7327390313148499,0.6479985117912292
8,0.7526796460151672,0.6401535868644714,0.7285237312316895,0.638555645942688
9,0.7537596225738525,0.6333832144737244,0.7612142562866211,0.6271982192993164
10,0.7804553508758545,0.6189271211624146,0.7525692582130432,0.613945722579956
11,0.7786945700645447,0.6039007306098938,0.7969852089881897,0.5959393382072449
12,0.8220142126083374,0.5904805660247803,0.8478178977966309,0.5753664970397949
13,0.8467963933944702,0.5594409108161926,0.8063011169433594,0.5484296083450317
14,0.8448430299758911,0.5229634642601013,0.8593844175338745,0.5093533992767334
15,0.8709433674812317,0.4872148036956787,0.8616291284561157,0.46196866035461426
16,0.866413414478302,0.42206883430480957,0.860134482383728,0.4047231078147888
17,0.8632563352584839,0.3683690130710602,0.861821174621582,0.3404705822467804
18,0.8621959686279297,0.30970293283462524,0.8591910600662231,0.2898544669151306
19,0.8617062568664551,0.2811712622642517,0.8610014915466309,0.2683831751346588
20,0.8721544146537781,0.2559761106967926,0.8588569164276123,0.28831344842910767
21,0.8608800768852234,0.26588553190231323,0.8649543523788452,0.2661410868167877
22,0.8659906387329102,0.26882505416870117,0.8638154864311218,0.2596368193626404
23,0.8764417767524719,0.23795072734355927,0.8650423288345337,0.25739631056785583
24,0.8738323450088501,0.2483810931444168,0.8642016649246216,0.2553134262561798
25,0.8785201907157898,0.23663225769996643,0.8672754764556885,0.25893327593803406
26,0.8503460884094238,0.29440635442733765,0.8670556545257568,0.26288658380508423
27,0.858843207359314,0.28742745518684387,0.8654879927635193,0.25338324904441833
28,0.8717337846755981,0.24368467926979065,0.861767053604126,0.2782532870769501
29,0.8800491094589233,0.2354584038257599,0.8671692609786987,0.25218918919563293
30,0.8767701387405396,0.23649582266807556,0.8697100877761841,0.2574926018714905
31,0.8796151280403137,0.2280648648738861,0.8695991039276123,0.2496102899312973
32,0.8708856701850891,0.25523850321769714,0.8689079284667969,0.24833829700946808
33,0.8687857389450073,0.2524384558200836,0.8687044382095337,0.2609076201915741
34,0.8648358583450317,0.2603042721748352,0.8671786785125732,0.24764366447925568
35,0.86961829662323,0.26060187816619873,0.871626615524292,0.2514907419681549
36,0.8648947477340698,0.2597205340862274,0.8642016649246216,0.25024279952049255
37,0.8753334283828735,0.2645511031150818,0.8668655753135681,0.266167014837265
38,0.8594187498092651,0.2650187015533447,0.8708549737930298,0.2451661080121994
39,0.8597539663314819,0.27985239028930664,0.8718552589416504,0.2539783716201782
40,0.8707515597343445,0.24613384902477264,0.8732153177261353,0.24689242243766785
41,0.8748680353164673,0.24579235911369324,0.8732936978340149,0.2470056414604187
42,0.8641489148139954,0.25414615869522095,0.86994469165802,0.258440762758255
43,0.87965327501297,0.22403600811958313,0.8617812395095825,0.25417253375053406
44,0.8737515211105347,0.2585165202617645,0.8684691190719604,0.2612919509410858
45,0.8728023767471313,0.2372249811887741,0.8678935766220093,0.24508041143417358
46,0.8678947687149048,0.2640141546726227,0.8713399171829224,0.2542910575866699
47,0.8606160879135132,0.2693241238594055,0.8697817325592041,0.242884561419487
48,0.8746856451034546,0.25505882501602173,0.8731814622879028,0.2414214313030243
49,0.8588774800300598,0.27670374512672424,0.8739036917686462,0.2470284253358841
50,0.8739069104194641,0.24004462361335754,0.8747403025627136,0.2429075539112091
51,0.8788736462593079,0.23446080088615417,0.8730177879333496,0.24061578512191772
52,0.8787344098091125,0.23668894171714783,0.875097393989563,0.24184608459472656
53,0.8912911415100098,0.21358180046081543,0.870662271976471,0.24097372591495514
54,0.8673595190048218,0.26399368047714233,0.8682188391685486,0.2618195116519928
55,0.8734432458877563,0.23957352340221405,0.8722928166389465,0.23891940712928772
56,0.8797402381896973,0.23763272166252136,0.8752001523971558,0.2426217794418335
57,0.8647817373275757,0.2575654685497284,0.8752340078353882,0.2374860793352127
58,0.8678091764450073,0.27370280027389526,0.8749384880065918,0.23722979426383972
59,0.8885980844497681,0.2131672352552414,0.8758913278579712,0.23977595567703247
60,0.8701440095901489,0.24945318698883057,0.8677975535392761,0.24489936232566833
61,0.8633877038955688,0.2739197909832001,0.857101321220398,0.2884523272514343
62,0.8720647692680359,0.23963046073913574,0.8671151399612427,0.24636705219745636
63,0.8726075887680054,0.25308623909950256,0.8755268454551697,0.2443637102842331
64,0.8691633343696594,0.24500563740730286,0.8763411045074463,0.2404838353395462
65,0.8796389698982239,0.233892560005188,0.8752143979072571,0.235480397939682
66,0.8761848211288452,0.2335369884967804,0.8765081167221069,0.23919779062271118
67,0.874315619468689,0.24284055829048157,0.8766873478889465,0.2386687844991684
68,0.8743213415145874,0.23254600167274475,0.8768712878227234,0.23753570020198822
69,0.8732415437698364,0.23673641681671143,0.8760049939155579,0.2426203489303589
70,0.8775264024734497,0.23419606685638428,0.8683581948280334,0.24347180128097534
71,0.8867133259773254,0.22257134318351746,0.8697242736816406,0.2584938704967499
72,0.8535196185112,0.2756377160549164,0.875901460647583,0.242832750082016
73,0.8688325881958008,0.2569342255592346,0.8703985214233398,0.24092477560043335
74,0.871789276599884,0.24445006251335144,0.8766576051712036,0.24137873947620392
75,0.8908668756484985,0.21268412470817566,0.8769057989120483,0.23315434157848358
76,0.8786975741386414,0.22630257904529572,0.8773237466812134,0.23826898634433746
77,0.8846772909164429,0.2121235579252243,0.8775428533554077,0.2366195172071457
78,0.8817353248596191,0.21726739406585693,0.876562237739563,0.23123623430728912
79,0.8793242573738098,0.23556271195411682,0.8720303773880005,0.25258275866508484
80,0.8797317743301392,0.22049084305763245,0.8749134540557861,0.23316490650177002
81,0.8810595273971558,0.23284021019935608,0.8778952360153198,0.23212380707263947
82,0.8675243258476257,0.25934037566185,0.8769389390945435,0.23963437974452972
83,0.8773454427719116,0.22418439388275146,0.8777836561203003,0.23723550140857697
84,0.8849101066589355,0.21723976731300354,0.8765000104904175,0.23135517537593842
85,0.8804548978805542,0.2290543019771576,0.8714399933815002,0.25404781103134155
86,0.8782132267951965,0.2354646623134613,0.8718099594116211,0.2378678023815155
87,0.8758538961410522,0.2447330504655838,0.8711579442024231,0.25475579500198364
88,0.8722118139266968,0.2447548806667328,0.8725559115409851,0.23670490086078644
89,0.883339524269104,0.22831682860851288,0.8783375024795532,0.23535363376140594
90,0.861036479473114,0.26243510842323303,0.8781291842460632,0.23701618611812592
91,0.8753582239151001,0.231647327542305,0.8721582293510437,0.2376152127981186
92,0.8885761499404907,0.21772971749305725,0.8667323589324951,0.2664352357387543
93,0.8711778521537781,0.24334828555583954,0.8714203834533691,0.2381877601146698
94,0.8752012252807617,0.2400997132062912,0.8784923553466797,0.22888436913490295
95,0.8653331995010376,0.25847214460372925,0.8735088109970093,0.2489408701658249
96,0.8799802660942078,0.22881384193897247,0.8777146339416504,0.2285691648721695
97,0.8780609965324402,0.2438044548034668,0.8781272172927856,0.2366299033164978
98,0.8712855577468872,0.24762089550495148,0.8790042996406555,0.2298550307750702
99,0.8773032426834106,0.23642532527446747,0.8777341842651367,0.22920531034469604
0,0.5281311869621277,0.6967718005180359,0.5076758861541748,0.6938376426696777
1,0.491894006729126,0.6927437782287598,0.5363445281982422,0.6886278986930847
2,0.7750562429428101,0.6851803064346313,0.8581618070602417,0.6822375655174255
3,0.8009268045425415,0.6783616542816162,0.7132903337478638,0.6758800148963928
4,0.7273772954940796,0.6706174612045288,0.6516823768615723,0.6704272031784058
5,0.651413083076477,0.669967532157898,0.679611086845398,0.6637786030769348
6,0.7022346258163452,0.662603497505188,0.7140227556228638,0.6558417081832886
7,0.7480002641677856,0.6505674719810486,0.7327390313148499,0.6479985117912292
8,0.7526796460151672,0.6401535868644714,0.7285237312316895,0.638555645942688
9,0.7537596225738525,0.6333832144737244,0.7612142562866211,0.6271982192993164
10,0.7804553508758545,0.6189271211624146,0.7525692582130432,0.613945722579956
11,0.7786945700645447,0.6039007306098938,0.7969852089881897,0.5959393382072449
12,0.8220142126083374,0.5904805660247803,0.8478178977966309,0.5753664970397949
13,0.8467963933944702,0.5594409108161926,0.8063011169433594,0.5484296083450317
14,0.8448430299758911,0.5229634642601013,0.8593844175338745,0.5093533992767334
15,0.8709433674812317,0.4872148036956787,0.8616291284561157,0.46196866035461426
16,0.866413414478302,0.42206883430480957,0.860134482383728,0.4047231078147888
17,0.8632563352584839,0.3683690130710602,0.861821174621582,0.3404705822467804
18,0.8621959686279297,0.30970293283462524,0.8591910600662231,0.2898544669151306
19,0.8617062568664551,0.2811712622642517,0.8610014915466309,0.2683831751346588
20,0.8721544146537781,0.2559761106967926,0.8588569164276123,0.28831344842910767
21,0.8608800768852234,0.26588553190231323,0.8649543523788452,0.2661410868167877
22,0.8659906387329102,0.26882505416870117,0.8638154864311218,0.2596368193626404
23,0.8764417767524719,0.23795072734355927,0.8650423288345337,0.25739631056785583
24,0.8738323450088501,0.2483810931444168,0.8642016649246216,0.2553134262561798
25,0.8785201907157898,0.23663225769996643,0.8672754764556885,0.25893327593803406
26,0.8503460884094238,0.29440635442733765,0.8670556545257568,0.26288658380508423
27,0.858843207359314,0.28742745518684387,0.8654879927635193,0.25338324904441833
28,0.8717337846755981,0.24368467926979065,0.861767053604126,0.2782532870769501
29,0.8800491094589233,0.2354584038257599,0.8671692609786987,0.25218918919563293
30,0.8767701387405396,0.23649582266807556,0.8697100877761841,0.2574926018714905
0,0.5281311869621277,0.6967718005180359,0.5076758861541748,0.6938376426696777
1,0.491894006729126,0.6927437782287598,0.5363445281982422,0.6886278986930847
2,0.7750562429428101,0.6851803064346313,0.8581618070602417,0.6822375655174255
3,0.8009268045425415,0.6783616542816162,0.7132903337478638,0.6758800148963928
4,0.7273772954940796,0.6706174612045288,0.6516823768615723,0.6704272031784058
5,0.651413083076477,0.669967532157898,0.679611086845398,0.6637786030769348
6,0.7022346258163452,0.662603497505188,0.7140227556228638,0.6558417081832886
7,0.7480002641677856,0.6505674719810486,0.7327390313148499,0.6479985117912292
8,0.7526796460151672,0.6401535868644714,0.7285237312316895,0.638555645942688
9,0.7537596225738525,0.6333832144737244,0.7612142562866211,0.6271982192993164
10,0.7804553508758545,0.6189271211624146,0.7525692582130432,0.613945722579956
11,0.7786945700645447,0.6039007306098938,0.7969852089881897,0.5959393382072449
12,0.8220142126083374,0.5904805660247803,0.8478178977966309,0.5753664970397949
13,0.8467963933944702,0.5594409108161926,0.8063011169433594,0.5484296083450317
14,0.8448430299758911,0.5229634642601013,0.8593844175338745,0.5093533992767334
15,0.8709433674812317,0.4872148036956787,0.8616291284561157,0.46196866035461426
16,0.866413414478302,0.42206883430480957,0.860134482383728,0.4047231078147888
17,0.8632563352584839,0.3683690130710602,0.861821174621582,0.3404705822467804
18,0.8621959686279297,0.30970293283462524,0.8591910600662231,0.2898544669151306
19,0.8617062568664551,0.2811712622642517,0.8610014915466309,0.2683831751346588
20,0.8721544146537781,0.2559761106967926,0.8588569164276123,0.28831344842910767
21,0.8608800768852234,0.26588553190231323,0.8649543523788452,0.2661410868167877
22,0.8659906387329102,0.26882505416870117,0.8638154864311218,0.2596368193626404
23,0.8764417767524719,0.23795072734355927,0.8650423288345337,0.25739631056785583
24,0.8738323450088501,0.2483810931444168,0.8642016649246216,0.2553134262561798
25,0.8785201907157898,0.23663225769996643,0.8672754764556885,0.25893327593803406
26,0.8503460884094238,0.29440635442733765,0.8670556545257568,0.26288658380508423
27,0.858843207359314,0.28742745518684387,0.8654879927635193,0.25338324904441833
28,0.8717337846755981,0.24368467926979065,0.861767053604126,0.2782532870769501
29,0.8800491094589233,0.2354584038257599,0.8671692609786987,0.25218918919563293
30,0.8767701387405396,0.23649582266807556,0.8697100877761841,0.2574926018714905
31,0.8796151280403137,0.2280648648738861,0.8695991039276123,0.2496102899312973
32,0.8708856701850891,0.25523850321769714,0.8689079284667969,0.24833829700946808
33,0.8687857389450073,0.2524384558200836,0.8687044382095337,0.2609076201915741
34,0.8648358583450317,0.2603042721748352,0.8671786785125732,0.24764366447925568
35,0.86961829662323,0.26060187816619873,0.871626615524292,0.2514907419681549
36,0.8648947477340698,0.2597205340862274,0.8642016649246216,0.25024279952049255
37,0.8753334283828735,0.2645511031150818,0.8668655753135681,0.266167014837265
38,0.8594187498092651,0.2650187015533447,0.8708549737930298,0.2451661080121994
